target,model,origin,horizon_step,period_index,actual,forecast,lower,upper,signed_error,absolute_error,interval_hit,interval_width,rolling_mae,rolling_bias,rolling_wape
total_comments,exponential_smoothing,170,1,170,0.0,0.00016196542953945115,0.0,0.9999113327990652,0.00016196542953945115,0.00016196542953945115,1,0.9999113327990652,0.010354009174037494,0.010354009174037605,
total_comments,exponential_smoothing,170,2,171,0.0,0.00016196542953945115,0.0,1.4140210797374446,0.00016196542953945115,0.00016196542953945115,1,1.4140210797374446,0.0012943870612331133,0.0012943870612332244,
total_comments,exponential_smoothing,172,1,172,0.0,1.0809770336587607e-05,0.0,0.9996748620016477,1.0809770336587607e-05,1.0809770336587607e-05,1,0.9996748620016477,0.0006903873305855108,0.0006903873305856218,
total_comments,exponential_smoothing,172,2,173,0.0,1.0809770336587607e-05,0.0,1.4137492702527028,1.0809770336587607e-05,1.0809770336587607e-05,1,1.4137492702527028,8.638759993790835e-05,8.638759993801937e-05,
total_comments,exponential_smoothing,174,1,174,1.0,7.214481655528526e-07,0.0,0.9995497721790133,-0.9999992785518345,0.9999992785518345,0,0.9995497721790133,0.25004571588051167,-0.24995392339540545,1.0001828635220467
total_comments,exponential_smoothing,174,2,175,1.0,7.214481655528526e-07,0.0,1.4135765452488835,-0.9999992785518345,0.9999992785518345,1,1.4135765452488835,0.5000050441610854,-0.49999423439074897,1.0000100883221708
total_comments,exponential_smoothing,176,1,176,2.0,0.9340022278895229,0.0,1.933867167919964,-1.0659977721104772,1.0659977721104772,0,1.933867167919964,0.7665017847461205,-0.7664963798609524,0.7665017847461205
total_comments,exponential_smoothing,176,2,177,2.0,0.9340022278895229,0.0,2.348024786621934,-1.0659977721104772,1.0659977721104772,1,2.348024786621934,1.0329985253311555,-1.032998525331156,0.6886656835541037
total_comments,exponential_smoothing,178,1,178,1.0,1.9323836038976125,0.8582670398336576,2.932383143561953,0.9323836038976125,0.9323836038976125,1,2.0741161037282954,1.0160946066676002,-0.549902804718794,0.6773964044450668
total_comments,exponential_smoothing,178,2,179,0.0,1.9323836038976125,0.4133533914287779,3.346596515257775,1.9323836038976125,1.9323836038976125,0,2.933243123828997,1.2491906880040449,0.18319291589356768,0.9993525504032359
total_comments,exponential_smoothing,180,1,180,2.0,0.30789239278252917,0.0,1.307891924202145,-1.6921076072174708,1.6921076072174708,0,1.307891924202145,1.405718146780793,0.02666545711681928,1.1245745174246344
total_comments,exponential_smoothing,180,2,181,2.0,0.30789239278252917,0.0,1.7221052924828901,-1.6921076072174708,1.6921076072174708,0,1.7221052924828901,1.5622456055575416,-0.12986200165992912,1.2497964844460332
total_comments,exponential_smoothing,182,1,182,1.0,1.8866395748093068,0.8035852148025138,2.8866391899101185,0.8866395748093068,0.8866395748093068,1,2.083053975107605,1.550809598285465,-0.14129800893200556,1.240647678628372
total_comments,exponential_smoothing,182,2,183,1.0,1.8866395748093068,0.3549694101003873,3.3008525928527495,0.8866395748093068,0.8866395748093068,1,2.945883182752362,1.2893735910133888,-0.40273401620408195,0.8595823940089259
total_comments,exponential_smoothing,184,1,184,1.0,1.0611384432703233,0.0,2.0611379100699327,0.06113844327032325,0.06113844327032325,1,2.0611379100699327,0.8816313000266017,0.035577496417866505,0.7053050400212814
total_comments,exponential_smoothing,184,2,185,0.0,1.0611384432703233,0.0,2.4753512515841942,1.0611384432703233,1.0611384432703233,1,2.4753512515841942,0.7238890090398149,0.723889009039815,0.9651853453864199
total_comments,exponential_smoothing,186,1,186,12.0,0.26599746636409605,0.0,1.2659968636415437,-11.734002533635904,11.734002533635904,0,1.2659968636415437,3.435729748746464,-2.4312715180714877,0.9816370710704183
total_comments,exponential_smoothing,186,2,187,2.0,0.26599746636409605,0.0,1.6802101763587833,-1.734002533635904,1.734002533635904,0,1.6802101763587833,3.6475704884531135,-3.0864320451827902,0.972685463587497
total_comments,exponential_smoothing,188,1,188,1.0,3.9411112423312344,2.8206163969911358,4.94081617865869,2.9411112423312344,2.9411112423312344,0,2.1201997816675546,4.3675636882183415,-2.366438845417562,1.1646836501915578
total_comments,exponential_smoothing,188,2,189,2.0,3.9411112423312344,2.356492235482123,5.3549075216568545,1.9411112423312344,1.9411112423312344,0,2.9984152861747315,4.587556887983569,-2.1464456456523346,1.0794251501137808
total_comments,exponential_smoothing,190,1,190,2.0,2.4981810906782327,1.40651271721438,3.4977864140902817,0.4981810906782327,0.4981810906782327,1,2.0912736968759016,1.7786015272441513,0.9116002604261995,1.0163437298538007
total_comments,exponential_smoothing,190,2,191,0.0,2.4981810906782327,0.9543288713118752,3.9118364960678966,2.4981810906782327,2.4981810906782327,0,2.9575076247560217,1.9696461665047336,1.9696461665047336,1.5757169332037868
total_comments,exponential_smoothing,192,1,192,0.0,1.4225246850880575,0.2956390419770867,2.4216329854204584,1.4225246850880575,1.4225246850880575,0,2.1259939434433717,1.5899995271939393,1.5899995271939393,1.5899995271939393
total_comments,exponential_smoothing,192,2,193,0.0,1.4225246850880575,0.0,2.8354771936976704,1.4225246850880575,1.4225246850880575,1,2.8354771936976704,1.460352887883145,1.460352887883145,2.92070577576629
total_comments,exponential_smoothing,194,1,194,1.0,0.44481833697248035,0.0,1.444108881223217,-0.5551816630275197,0.5551816630275197,1,1.444108881223217,1.4746030309704667,1.1970121994567071,5.898412123881867
total_comments,exponential_smoothing,194,2,195,11.0,0.44481833697248035,0.0,1.8580285774030638,-10.55518166302752,10.55518166302752,0,1.8580285774030638,3.4888531740577884,-2.066328488969731,1.1629510580192628
total_comments,exponential_smoothing,196,1,196,0.0,3.65921958615597,2.4298759065750466,4.657681579435209,3.65921958615597,3.65921958615597,0,2.2278056728601627,4.048026899324768,-1.507154763702753,1.3493422997749225
total_comments,exponential_smoothing,196,2,197,1.0,3.65921958615597,1.9206650816749835,5.0712580785655454,2.65921958615597,2.65921958615597,0,3.1505929968905617,4.357200624591745,-1.197981038435775,1.3406771152589985
total_comments,exponential_smoothing,198,1,198,0.0,2.165160111700383,0.878077246506278,3.1278272772394295,2.165160111700383,2.165160111700383,0,2.2497500307331517,4.759695236759962,-0.5178955947537992,1.5865650789199872
total_comments,exponential_smoothing,198,2,199,1.0,2.165160111700383,0.3449500678448576,3.526577073256968,1.165160111700383,1.165160111700383,1,3.1816270054121105,2.4121898489281763,2.4121898489281763,4.824379697856353
total_comments,exponential_smoothing,200,1,200,1.0,1.6755714128204162,0.37420397886910894,2.631730288732385,0.6755714128204162,0.6755714128204162,1,2.257526309863276,1.6662778055942882,1.666277805594288,2.221703740792384
total_comments,exponential_smoothing,200,2,201,2.0,1.6755714128204162,0.0,3.0277842629185354,-0.3244285871795838,0.3244285871795838,1,3.0277842629185354,1.0825800558501915,0.9203657622603995,1.0825800558501915
total_comments,exponential_smoothing,202,1,202,0.0,1.6358249299587464,0.343234613648014,2.5912119975473358,1.6358249299587464,1.6358249299587464,0,2.247977383899322,0.9502462604147823,0.7880319668249903,0.9502462604147823
total_comments,exponential_smoothing,202,2,203,0.0,1.6358249299587464,0.0,2.98694627825839,1.6358249299587464,1.6358249299587464,1,2.98694627825839,1.0679124649793732,0.9056981713895812,1.4238832866391642
total_comments,exponential_smoothing,204,1,204,0.0,1.0972090639166487,0.0,2.0579169609643033,1.0972090639166487,1.0972090639166487,1,2.0579169609643033,1.1733218777534313,1.0111075841636392,2.3466437555068627
total_comments,exponential_smoothing,204,2,205,1.0,1.0972090639166487,0.0,2.4558552014003774,0.09720906391664874,0.09720906391664874,1,2.4558552014003774,1.1165169969376976,1.1165169969376976,4.46606798775079
total_comments,exponential_smoothing,206,1,206,15.0,0.8945558372083179,0.0,1.8594304888742488,-14.105444162791683,14.105444162791683,0,1.8594304888742488,4.233921805145932,-2.8188002762499096,1.058480451286483
total_comments,exponential_smoothing,206,2,207,46.0,0.8945558372083179,0.0,2.2590946555842932,-45.105444162791684,45.105444162791684,0,2.2590946555842932,15.101326613354166,-14.504117549437517,0.9742791363454301
total_comments,exponential_smoothing,208,1,208,11.0,45.999999538064,44.99999952316284,46.999999538064,34.999999538064,34.999999538064,0,2.000000014901161,23.577024231891002,-6.028419930900679,1.2918917387337536
total_comments,exponential_smoothing,208,2,209,54.0,45.999999538064,44.585785954617485,47.414213100437095,-8.000000461935997,8.000000461935997,0,2.82842714581961,25.552722081395842,-8.05272231236384,0.8111975263935188
total_comments,mean,12,1,12,0.0,0.625,0.0,2.9000000000000004,0.625,0.625,1,2.9000000000000004,0.625,0.625,
total_comments,mean,12,2,13,1.0,0.625,0.0,3.842335854398792,-0.375,0.375,1,3.842335854398792,0.5,0.125,1.0
total_comments,mean,14,1,14,0.0,0.75,0.0,2.700000000000001,0.75,0.75,1,2.700000000000001,0.5833333333333334,0.3333333333333333,1.75
total_comments,mean,14,2,15,0.0,0.75,0.0,3.507716446627537,0.75,0.75,1,3.507716446627537,0.625,0.4375,2.5
total_comments,mean,16,1,16,0.0,0.625,0.0,2.5,0.625,0.625,1,2.5,0.625,0.4375,2.5
total_comments,mean,16,2,17,0.0,0.625,0.0,3.2766504294495533,0.625,0.625,1,3.2766504294495533,0.6875,0.6875,
total_comments,mean,18,1,18,2.0,0.375,0.0,2.3000000000000007,-1.625,1.625,1,2.3000000000000007,0.90625,0.09375,1.8125
total_comments,mean,18,2,19,0.0,0.375,0.0,3.0973611075682093,0.375,0.375,1,3.0973611075682093,0.8125,0.0,1.625
total_comments,mean,20,1,20,0.0,0.375,0.0,2.1000000000000014,0.375,0.375,1,2.1000000000000014,0.75,-0.0625,1.5
total_comments,mean,20,2,21,0.0,0.375,0.0,2.8145183950935913,0.375,0.375,1,2.8145183950935913,0.6875,-0.125,1.375
total_comments,mean,22,1,22,0.0,0.25,0.0,2.0,0.25,0.25,1,2.0,0.34375,0.34375,
total_comments,mean,22,2,23,0.0,0.25,0.0,2.7248737341529163,0.25,0.25,1,2.7248737341529163,0.3125,0.3125,
total_comments,mean,24,1,24,0.0,0.25,0.0,2.0,0.25,0.25,1,2.0,0.28125,0.28125,
total_comments,mean,24,2,25,0.0,0.25,0.0,2.7248737341529163,0.25,0.25,1,2.7248737341529163,0.25,0.25,
total_comments,mean,26,1,26,0.0,0.25,0.0,2.0,0.25,0.25,1,2.0,0.25,0.25,
total_comments,mean,26,2,27,0.0,0.25,0.0,2.7248737341529163,0.25,0.25,1,2.7248737341529163,0.25,0.25,
total_comments,mean,28,1,28,0.0,0.0,0.0,2.0,0.0,0.0,1,2.0,0.1875,0.1875,
total_comments,mean,28,2,29,0.0,0.0,0.0,2.8284271247461903,0.0,0.0,1,2.8284271247461903,0.125,0.125,
total_comments,mean,30,1,30,0.0,0.0,0.0,2.0,0.0,0.0,1,2.0,0.0625,0.0625,
total_comments,mean,30,2,31,0.0,0.0,0.0,2.8284271247461903,0.0,0.0,1,2.8284271247461903,0.0,0.0,
total_comments,mean,32,1,32,0.0,0.0,0.0,2.0,0.0,0.0,1,2.0,0.0,0.0,
total_comments,mean,32,2,33,0.0,0.0,0.0,2.8284271247461903,0.0,0.0,1,2.8284271247461903,0.0,0.0,
total_comments,mean,34,1,34,1.0,0.0,0.0,2.0,-1.0,1.0,1,2.0,0.25,-0.25,1.0
total_comments,mean,34,2,35,0.0,0.0,0.0,2.8284271247461903,0.0,0.0,1,2.8284271247461903,0.25,-0.25,1.0
total_comments,mean,36,1,36,0.0,0.125,0.0,2.0,0.125,0.125,1,2.0,0.28125,-0.21875,1.125
total_comments,mean,36,2,37,0.0,0.125,0.0,2.7766504294495533,0.125,0.125,1,2.7766504294495533,0.3125,-0.1875,1.25
total_comments,mean,38,1,38,0.0,0.125,0.0,2.0,0.125,0.125,1,2.0,0.09375,0.09375,
total_comments,mean,38,2,39,0.0,0.125,0.0,2.7766504294495533,0.125,0.125,1,2.7766504294495533,0.125,0.125,
total_comments,mean,40,1,40,0.0,0.125,0.0,2.0,0.125,0.125,1,2.0,0.125,0.125,
total_comments,mean,40,2,41,0.0,0.125,0.0,2.7766504294495533,0.125,0.125,1,2.7766504294495533,0.125,0.125,
total_comments,mean,42,1,42,0.0,0.125,0.0,1.8999999999999986,0.125,0.125,1,1.8999999999999986,0.125,0.125,
total_comments,mean,42,2,43,0.0,0.125,0.0,2.635229073212242,0.125,0.125,1,2.635229073212242,0.125,0.125,
total_comments,mean,44,1,44,0.0,0.0,0.0,1.7000000000000028,0.0,0.0,1,1.7000000000000028,0.09375,0.09375,
total_comments,mean,44,2,45,0.0,0.0,0.0,2.4041630560342657,0.0,0.0,1,2.4041630560342657,0.0625,0.0625,
total_comments,mean,46,1,46,0.0,0.0,0.0,1.5,0.0,0.0,1,1.5,0.03125,0.03125,
total_comments,mean,46,2,47,0.0,0.0,0.0,2.121320343559643,0.0,0.0,1,2.121320343559643,0.0,0.0,
total_comments,mean,48,1,48,0.0,0.0,0.0,1.3000000000000043,0.0,0.0,1,1.3000000000000043,0.0,0.0,
total_comments,mean,48,2,49,0.0,0.0,0.0,1.8384776310850297,0.0,0.0,1,1.8384776310850297,0.0,0.0,
total_comments,mean,50,1,50,1.0,0.0,0.0,1.1000000000000014,-1.0,1.0,1,1.1000000000000014,0.25,-0.25,1.0
total_comments,mean,50,2,51,1.0,0.0,0.0,1.5556349186104066,-1.0,1.0,1,1.5556349186104066,0.5,-0.5,1.0
total_comments,mean,52,1,52,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.5625,-0.4375,1.125
total_comments,mean,52,2,53,0.0,0.25,0.0,1.3106601717798214,0.25,0.25,1,1.3106601717798214,0.625,-0.375,1.25
total_comments,mean,54,1,54,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.4375,-0.0625,1.75
total_comments,mean,54,2,55,0.0,0.25,0.0,1.3106601717798214,0.25,0.25,1,1.3106601717798214,0.25,0.25,
total_comments,mean,56,1,56,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.25,0.25,
total_comments,mean,56,2,57,0.0,0.25,0.0,1.3106601717798214,0.25,0.25,1,1.3106601717798214,0.25,0.25,
total_comments,mean,58,1,58,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.25,0.25,
total_comments,mean,58,2,59,0.0,0.25,0.0,1.3106601717798214,0.25,0.25,1,1.3106601717798214,0.25,0.25,
total_comments,mean,60,1,60,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.1875,0.1875,
total_comments,mean,60,2,61,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1,1.4142135623730951,0.125,0.125,
total_comments,mean,62,1,62,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0625,0.0625,
total_comments,mean,62,2,63,1.0,0.0,0.0,1.4142135623730951,-1.0,1.0,1,1.4142135623730951,0.25,-0.25,1.0
total_comments,mean,64,1,64,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.28125,-0.21875,1.125
total_comments,mean,64,2,65,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.3125,-0.1875,1.25
total_comments,mean,66,1,66,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.34375,-0.15625,1.375
total_comments,mean,66,2,67,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.125,0.125,
total_comments,mean,68,1,68,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.125,0.125,
total_comments,mean,68,2,69,1.0,0.125,0.0,1.3624368670764582,-0.875,0.875,1,1.3624368670764582,0.3125,-0.125,1.25
total_comments,mean,70,1,70,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.34375,-0.09375,1.375
total_comments,mean,70,2,71,0.0,0.25,0.0,1.3106601717798214,0.25,0.25,1,1.3106601717798214,0.375,-0.0625,1.5
total_comments,mean,72,1,72,1.0,0.125,0.0,1.0,-0.875,0.875,1,1.0,0.5625,-0.3125,1.125
total_comments,mean,72,2,73,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.375,-0.0625,1.5
total_comments,mean,74,1,74,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.375,-0.0625,1.5
total_comments,mean,74,2,75,1.0,0.25,0.0,1.3106601717798214,-0.75,0.75,1,1.3106601717798214,0.5,-0.3125,1.0
total_comments,mean,76,1,76,1.0,0.375,0.0,1.0,-0.625,0.625,1,1.0,0.4375,-0.25,0.875
total_comments,mean,76,2,77,0.0,0.375,0.0,1.2588834764831844,0.375,0.375,1,1.2588834764831844,0.5,-0.1875,1.0
total_comments,mean,78,1,78,0.0,0.375,0.0,1.0,0.375,0.375,1,1.0,0.53125,-0.15625,1.0625
total_comments,mean,78,2,79,0.0,0.375,0.0,1.2588834764831844,0.375,0.375,1,1.2588834764831844,0.4375,0.125,1.75
total_comments,mean,80,1,80,0.0,0.375,0.0,1.0,0.375,0.375,1,1.0,0.375,0.375,
total_comments,mean,80,2,81,0.0,0.375,0.0,1.2588834764831844,0.375,0.375,1,1.2588834764831844,0.375,0.375,
total_comments,mean,82,1,82,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.34375,0.34375,
total_comments,mean,82,2,83,1.0,0.25,0.0,1.3106601717798214,-0.75,0.75,1,1.3106601717798214,0.4375,0.0625,1.75
total_comments,mean,84,1,84,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.40625,0.03125,1.625
total_comments,mean,84,2,85,0.0,0.25,0.0,1.3106601717798214,0.25,0.25,1,1.3106601717798214,0.375,0.0,1.5
total_comments,mean,86,1,86,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.34375,-0.03125,1.375
total_comments,mean,86,2,87,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.1875,0.1875,
total_comments,mean,88,1,88,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.15625,0.15625,
total_comments,mean,88,2,89,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.125,0.125,
total_comments,mean,90,1,90,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.125,0.125,
total_comments,mean,90,2,91,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.125,0.125,
total_comments,mean,92,1,92,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.09375,0.09375,
total_comments,mean,92,2,93,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1,1.4142135623730951,0.0625,0.0625,
total_comments,mean,94,1,94,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.03125,0.03125,
total_comments,mean,94,2,95,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1,1.4142135623730951,0.0,0.0,
total_comments,mean,96,1,96,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,
total_comments,mean,96,2,97,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1,1.4142135623730951,0.0,0.0,
total_comments,mean,98,1,98,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,
total_comments,mean,98,2,99,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1,1.4142135623730951,0.0,0.0,
total_comments,mean,100,1,100,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,
total_comments,mean,100,2,101,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1,1.4142135623730951,0.0,0.0,
total_comments,mean,102,1,102,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,
total_comments,mean,102,2,103,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1,1.4142135623730951,0.0,0.0,
total_comments,mean,104,1,104,1.0,0.0,0.0,1.0,-1.0,1.0,1,1.0,0.25,-0.25,1.0
total_comments,mean,104,2,105,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1,1.4142135623730951,0.25,-0.25,1.0
total_comments,mean,106,1,106,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.28125,-0.21875,1.125
total_comments,mean,106,2,107,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.3125,-0.1875,1.25
total_comments,mean,108,1,108,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.09375,0.09375,
total_comments,mean,108,2,109,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.125,0.125,
total_comments,mean,110,1,110,0.0,0.125,0.0,1.0,0.125,0.125,1,1.0,0.125,0.125,
total_comments,mean,110,2,111,7.0,0.125,0.0,1.3624368670764582,-6.875,6.875,0,1.3624368670764582,1.8125,-1.625,1.0357142857142858
total_comments,mean,112,1,112,4.0,1.0,0.0,1.0,-3.0,3.0,0,1.0,2.53125,-2.40625,0.9204545454545454
total_comments,mean,112,2,113,8.0,1.0,0.0,1.0,-7.0,7.0,0,1.0,4.25,-4.1875,0.8947368421052632
total_comments,mean,114,1,114,6.0,2.375,0.0,2.375,-3.625,3.625,0,2.375,5.125,-5.125,0.82
total_comments,mean,114,2,115,2.0,2.375,0.0,2.375,0.375,0.375,1,2.375,3.5,-3.3125,0.7
total_comments,mean,116,1,116,1.0,3.375,0.0,3.375,2.375,2.375,1,3.375,3.34375,-1.96875,0.7867647058823529
total_comments,mean,116,2,117,1.0,3.375,0.0,3.375,2.375,2.375,1,3.375,2.1875,0.375,0.875
total_comments,mean,118,1,118,0.0,3.625,0.0,3.625,3.625,3.625,1,3.625,2.1875,2.1875,2.1875
total_comments,mean,118,2,119,0.0,3.625,0.0,3.625,3.625,3.625,1,3.625,3.0,3.0,6.0
total_comments,mean,120,1,120,0.0,2.75,0.0,2.75,2.75,2.75,1,2.75,3.09375,3.09375,12.375
total_comments,mean,120,2,121,1.0,2.75,0.0,2.75,1.75,1.75,1,2.75,2.9375,2.9375,11.75
total_comments,mean,122,1,122,1.0,1.375,0.0,1.375,0.375,0.375,1,1.375,2.125,2.125,4.25
total_comments,mean,122,2,123,1.0,1.375,0.0,1.375,0.375,0.375,1,1.375,1.3125,1.3125,1.75
total_comments,mean,124,1,124,0.0,0.625,0.0,1.0,0.625,0.625,1,1.0,0.78125,0.78125,1.0416666666666667
total_comments,mean,124,2,125,2.0,0.625,0.0,1.1553300858899107,-1.375,1.375,0,1.1553300858899107,0.6875,0.0,0.6875
total_comments,mean,126,1,126,0.0,0.625,0.0,1.0,0.625,0.625,1,1.0,0.75,0.0625,1.0
total_comments,mean,126,2,127,1.0,0.625,0.0,1.1553300858899107,-0.375,0.375,1,1.1553300858899107,0.75,-0.125,1.0
total_comments,mean,128,1,128,0.0,0.75,0.0,1.0,0.75,0.75,1,1.0,0.78125,-0.09375,1.0416666666666667
total_comments,mean,128,2,129,0.0,0.75,0.0,1.1035533905932737,0.75,0.75,1,1.1035533905932737,0.625,0.4375,2.5
total_comments,mean,130,1,130,0.0,0.625,0.0,1.0,0.625,0.625,1,1.0,0.625,0.4375,2.5
total_comments,mean,130,2,131,0.0,0.625,0.0,1.1553300858899107,0.625,0.625,1,1.1553300858899107,0.6875,0.6875,
total_comments,mean,132,1,132,0.0,0.375,0.0,1.0,0.375,0.375,1,1.0,0.59375,0.59375,
total_comments,mean,132,2,133,1.0,0.375,0.0,1.2588834764831844,-0.625,0.625,1,1.2588834764831844,0.5625,0.25,2.25
total_comments,mean,134,1,134,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.46875,0.15625,1.875
total_comments,mean,134,2,135,0.0,0.25,0.0,1.3106601717798214,0.25,0.25,1,1.3106601717798214,0.375,0.0625,1.5
total_comments,mean,136,1,136,1.0,0.125,0.0,1.0,-0.875,0.875,1,1.0,0.5,-0.25,1.0
total_comments,mean,136,2,137,0.0,0.125,0.0,1.3624368670764582,0.125,0.125,1,1.3624368670764582,0.375,-0.0625,1.5
total_comments,mean,138,1,138,0.0,0.25,0.0,1.0,0.25,0.25,1,1.0,0.375,-0.0625,1.5
total_comments,mean,138,2,139,1.0,0.25,0.0,1.3106601717798214,-0.75,0.75,1,1.3106601717798214,0.5,-0.3125,1.0
total_comments,mean,140,1,140,0.0,0.375,0.0,1.0,0.375,0.375,1,1.0,0.375,0.0,1.5
total_comments,mean,140,2,141,1.0,0.375,0.0,1.2588834764831844,-0.625,0.625,1,1.2588834764831844,0.5,-0.1875,1.0
total_comments,mean,142,1,142,2.0,0.375,0.0,1.0,-1.625,1.625,0,1.0,0.84375,-0.65625,0.84375
total_comments,mean,142,2,143,0.0,0.375,0.0,1.2588834764831844,0.375,0.375,1,1.2588834764831844,0.75,-0.375,1.0
total_comments,mean,144,1,144,1.0,0.625,0.0,1.0,-0.375,0.375,1,1.0,0.75,-0.5625,0.75
total_comments,mean,144,2,145,2.0,0.625,0.0,1.1553300858899107,-1.375,1.375,0,1.1553300858899107,0.9375,-0.75,0.75
total_comments,mean,146,1,146,3.0,0.875,0.0,1.0,-2.125,2.125,0,1.0,1.0625,-0.875,0.7083333333333334
total_comments,mean,146,2,147,1.0,0.875,0.0,1.051776695296637,-0.125,0.125,1,1.051776695296637,1.0,-1.0,0.5714285714285714
total_comments,mean,148,1,148,2.0,1.25,0.0,1.25,-0.75,0.75,0,1.25,1.09375,-1.09375,0.546875
total_comments,mean,148,2,149,1.0,1.25,0.0,1.25,0.25,0.25,1,1.25,0.8125,-0.6875,0.4642857142857143
total_comments,mean,150,1,150,0.0,1.5,0.0,1.5,1.5,1.5,1,1.5,0.65625,0.21875,0.65625
total_comments,mean,150,2,151,1.0,1.5,0.0,1.5,0.5,0.5,1,1.5,0.75,0.375,0.75
total_comments,mean,152,1,152,2.0,1.375,0.0,1.375,-0.625,0.625,0,1.375,0.71875,0.40625,0.71875
total_comments,mean,152,2,153,1.0,1.375,0.0,1.375,0.375,0.375,1,1.375,0.75,0.4375,0.75
total_comments,mean,154,1,154,0.0,1.375,0.0,1.700000000000017,1.375,1.375,1,1.700000000000017,0.71875,0.40625,0.71875
total_comments,mean,154,2,155,3.0,1.375,0.0,1.83461940777128,-1.625,1.625,0,1.83461940777128,1.0,-0.125,0.6666666666666666
total_comments,mean,156,1,156,1.0,1.25,0.0,2.0,0.25,0.25,1,2.0,0.90625,0.09375,0.725
total_comments,mean,156,2,157,1.0,1.25,0.0,2.3106601717798214,0.25,0.25,1,2.3106601717798214,0.875,0.0625,0.7
total_comments,mean,158,1,158,0.0,1.125,0.0,2.0,1.125,1.125,1,2.0,0.8125,0.0,0.65
total_comments,mean,158,2,159,0.0,1.125,0.0,2.3624368670764584,1.125,1.125,1,2.3624368670764584,0.6875,0.6875,1.375
total_comments,mean,160,1,160,1.0,1.0,0.0,2.0,0.0,0.0,1,2.0,0.625,0.625,1.25
total_comments,mean,160,2,161,3.0,1.0,0.0,2.414213562373095,-2.0,2.0,0,2.414213562373095,1.0625,0.0625,1.0625
total_comments,mean,162,1,162,2.0,1.125,0.0,2.0,-0.875,0.875,1,2.0,1.0,-0.4375,0.6666666666666666
total_comments,mean,162,2,163,0.0,1.125,0.0,2.3624368670764584,1.125,1.125,1,2.3624368670764584,1.0,-0.4375,0.6666666666666666
total_comments,mean,164,1,164,0.0,1.0,0.0,2.0,1.0,1.0,1,2.0,1.25,-0.1875,1.0
total_comments,mean,164,2,165,0.0,1.0,0.0,2.414213562373095,1.0,1.0,1,2.414213562373095,1.0,0.5625,2.0
total_comments,mean,166,1,166,0.0,0.75,0.0,2.0,0.75,0.75,1,2.0,0.96875,0.96875,
total_comments,mean,166,2,167,0.0,0.75,0.0,2.517766952966369,0.75,0.75,1,2.517766952966369,0.875,0.875,
total_comments,mean,168,1,168,0.0,0.75,0.0,2.0,0.75,0.75,1,2.0,0.8125,0.8125,
total_comments,mean,168,2,169,0.0,0.75,0.0,2.517766952966369,0.75,0.75,1,2.517766952966369,0.75,0.75,
total_comments,mean,170,1,170,0.0,0.25,0.0,2.0,0.25,0.25,1,2.0,0.625,0.625,
